2,1460862700,20,54,51,54,49,40,18,27,36,37,10,22,28,14,25,14
2,1460862700,5,54,51,54,50,40,18,27,36,37,10,21,28,14,25,14
2,1460862700,2,55,51,54,50,40,18,26,35,37,9,21,28,14,25,14
2,1460862700,3,55,51,54,50,40,18,26,35,36,9,21,28,14,25,14
2,1460862700,5,55,51,55,50,41,18,25,35,36,9,21,28,14,25,14
2,1460862700,10,55,51,55,50,41,18,25,34,36,9,21,28,14,25,14
2,1460862700,36,55,51,55,50,41,18,25,34,36,9,21,28,14,25,14
2,1460862700,64,55,51,55,50,41,18,25,35,36,9,21,28,14,25,14
2,1460862701,53,55,51,55,50,41,18,25,35,37,8,21,28,15,25,14
2,1460862701,72,55,52,55,51,41,19,25,36,37,8,21,28,15,26,14
2,1460862701,92,55,52,55,51,41,19,28,36,38,10,21,28,14,25,14
2,1460862701,99,55,52,55,51,41,20,28,36,38,9,20,28,14,25,14
2,1460862701,45,54,52,56,51,41,20,28,37,38,8,21,28,14,26,14
2,1460862701,71,54,52,55,51,41,21,30,39,39,10,21,28,14,25,14
2,1460862701,43,54,52,55,51,41,23,32,39,39,9,20,27,13,25,14
2,1460862701,50,53,51,55,51,41,25,33,40,40,9,19,27,13,25,14
2,1460862701,123,52,51,55,51,42,27,35,42,41,8,18,26,13,25,14
2,1460862701,170,51,51,55,51,42,29,37,43,42,8,18,26,13,25,14
2,1460862701,474,51,52,56,51,42,29,36,44,42,7,18,26,14,25,14
2,1460862701,632,57,86,80,43,37,49,30,34,40,30,81,86,63,67,13
2,1460862701,283,57,97,94,39,35,78,63,34,41,41,104,108,92,93,14
2,1460862701,93,55,97,99,39,34,79,72,32,38,40,104,108,101,101,14
2,1460862701,71,53,98,101,38,34,81,78,31,37,42,104,109,104,105,14
2,1460862701,90,52,100,103,38,34,83,82,29,36,43,106,111,107,107,14
2,1460862701,59,51,101,104,38,34,86,84,28,34,43,107,112,108,109,14
2,1460862701,32,51,101,104,39,35,86,85,27,34,43,107,113,109,109,15
2,1460862701,29,51,101,104,39,35,87,86,26,34,43,107,113,108,110,15
2,1460862702,25,51,102,105,39,35,87,86,26,34,43,107,113,108,110,15
2,1460862702,19,51,102,105,39,36,87,86,25,34,43,107,113,108,110,15
2,1460862702,29,51,102,105,39,36,87,86,25,34,43,107,113,108,110,15
2,1460862702,25,51,102,105,39,36,87,86,25,34,43,107,113,108,110,15
2,1460862702,10,51,102,105,40,36,86,86,25,34,43,107,114,108,110,15
2,1460862702,19,51,102,105,40,36,86,86,25,35,43,107,114,108,110,16
2,1460862702,24,51,102,105,40,36,86,86,25,35,43,107,114,107,110,16
