1460865097, 7, 50, 52, 54, 49, 40, 12, 18, 31, 34, 10, 24, 31, 16, 25, 14
1460865097, 5, 50, 52, 54, 49, 40, 12, 19, 31, 34, 10, 24, 31, 16, 26, 14
1460865097, 71, 50, 52, 54, 49, 40, 12, 19, 31, 34, 10, 24, 31, 16, 26, 14
1460865097, 57, 50, 52, 54, 49, 40, 12, 19, 31, 34, 10, 24, 31, 16, 26, 14
1460865097, 17, 50, 52, 54, 49, 40, 12, 19, 31, 34, 10, 24, 31, 15, 25, 14
1460865097, 12, 49, 52, 54, 49, 40, 12, 19, 31, 33, 10, 24, 31, 15, 25, 14
1460865097, 25, 49, 52, 54, 49, 40, 12, 20, 31, 33, 11, 24, 31, 14, 25, 14
1460865097, 5, 49, 52, 54, 49, 40, 12, 21, 31, 33, 11, 25, 31, 14, 25, 14
1460865097, 3, 49, 52, 54, 49, 40, 12, 21, 31, 33, 11, 25, 32, 14, 25, 14
1460865097, 6, 49, 52, 54, 49, 40, 13, 21, 31, 33, 11, 24, 31, 14, 25, 14
1460865097, 37, 49, 52, 54, 49, 40, 13, 22, 32, 34, 11, 24, 31, 14, 25, 14
1460865097, 26, 48, 52, 54, 49, 40, 14, 22, 33, 34, 11, 24, 31, 14, 25, 14
1460865097, 15, 49, 52, 54, 49, 40, 14, 23, 33, 35, 11, 24, 31, 14, 25, 14
1460865097, 33, 49, 52, 54, 49, 40, 15, 24, 34, 36, 11, 24, 31, 14, 25, 14
1460865097, 21, 49, 52, 54, 49, 40, 16, 26, 36, 38, 11, 24, 31, 14, 25, 14
1460865097, 12, 48, 52, 54, 49, 40, 17, 27, 37, 39, 11, 24, 31, 14, 25, 14
1460865098, 28, 48, 52, 54, 49, 40, 18, 27, 38, 39, 11, 24, 31, 14, 25, 14
1460865098, 51, 48, 52, 54, 49, 40, 18, 28, 38, 39, 11, 24, 31, 14, 25, 14
1460865098, 114, 48, 52, 54, 49, 40, 18, 27, 38, 39, 11, 24, 31, 14, 25, 14
1460865098, 68, 48, 52, 54, 49, 40, 17, 26, 36, 38, 10, 23, 31, 14, 25, 14
1460865098, 52, 48, 51, 54, 49, 40, 17, 25, 35, 36, 10, 23, 30, 14, 25, 14
1460865098, 35, 48, 51, 54, 49, 40, 17, 24, 34, 35, 10, 22, 30, 14, 25, 14
1460865098, 34, 48, 51, 54, 49, 40, 17, 24, 34, 35, 9, 22, 30, 14, 25, 14
1460865098, 250, 52, 50, 54, 49, 40, 22, 28, 38, 42, 9, 21, 29, 13, 25, 14
1460865098, 479, 66, 80, 86, 77, 65, 27, 40, 51, 62, 13, 30, 48, 22, 43, 22
1460865098, 385, 81, 101, 105, 98, 88, 74, 97, 114, 130, 29, 59, 95, 32, 73, 42
1460865098, 242, 90, 103, 107, 101, 92, 92, 120, 140, 157, 34, 68, 107, 37, 82, 47
1460865098, 142, 93, 103, 107, 101, 94, 100, 129, 149, 168, 34, 69, 113, 38, 88, 52
1460865098, 70, 93, 103, 107, 101, 95, 102, 131, 151, 171, 34, 69, 115, 38, 91, 55
1460865098, 23, 93, 103, 108, 101, 95, 103, 131, 152, 172, 34, 69, 117, 39, 92, 56
1460865098, 7, 93, 103, 108, 102, 95, 103, 132, 152, 173, 34, 70, 117, 39, 93, 56
1460865098, 11, 93, 103, 108, 102, 95, 103, 132, 152, 173, 34, 69, 117, 39, 93, 57
1460865098, 13, 93, 103, 108, 102, 95, 104, 132, 153, 173, 34, 69, 117, 38, 93, 57
1460865098, 18, 93, 103, 108, 102, 95, 104, 132, 152, 173, 34, 69, 117, 38, 92, 57
1460865098, 19, 93, 103, 108, 102, 95, 104, 132, 152, 173, 34, 69, 117, 38, 92, 57
1460865098, 17, 93, 103, 108, 102, 95, 103, 132, 152, 173, 34, 69, 117, 38, 92, 57
1460865098, 29, 92, 103, 108, 102, 95, 102, 131, 151, 172, 34, 68, 117, 37, 92, 57
1460865098, 114, 90, 103, 107, 101, 95, 99, 127, 145, 168, 34, 66, 115, 35, 90, 56
1460865098, 199, 84, 103, 107, 99, 92, 88, 112, 127, 150, 34, 63, 107, 32, 81, 50
1460865098, 316, 72, 85, 79, 73, 61, 47, 60, 72, 83, 25, 41, 59, 19, 41, 22
1460865099, 472, 67, 60, 53, 55, 45, 37, 52, 59, 66, 18, 25, 36, 13, 25, 16
1460865099, 236, 61, 42, 41, 39, 31, 34, 44, 56, 61, 10, 24, 31, 14, 23, 12
1460865099, 106, 57, 39, 40, 38, 31, 31, 39, 50, 55, 8, 21, 29, 13, 23, 12
1460865099, 82, 53, 38, 40, 38, 31, 28, 35, 46, 52, 8, 20, 28, 13, 23, 12
1460865099, 74, 51, 37, 39, 38, 31, 26, 33, 44, 49, 8, 21, 28, 13, 23, 12
1460865099, 60, 51, 37, 39, 38, 31, 25, 32, 43, 48, 8, 20, 28, 13, 23, 12
1460865099, 26, 51, 37, 39, 38, 31, 25, 31, 42, 48, 8, 21, 28, 13, 23, 12
1460865099, 42, 51, 37, 39, 38, 31, 24, 30, 41, 47, 8, 21, 28, 14, 24, 12
1460865099, 14, 51, 37, 39, 37, 31, 24, 30, 41, 47, 8, 21, 29, 14, 24, 12
1460865099, 6, 51, 37, 39, 37, 31, 24, 30, 42, 47, 8, 21, 29, 14, 24, 11
1460865099, 9, 52, 37, 39, 37, 31, 24, 30, 42, 47, 8, 22, 29, 14, 24, 11
1460865099, 7, 52, 37, 39, 37, 31, 24, 30, 42, 47, 8, 22, 29, 15, 24, 11
1460865099, 15, 52, 37, 39, 37, 31, 24, 29, 42, 47, 8, 22, 29, 15, 24, 11
1460865099, 11, 52, 37, 39, 37, 31, 24, 29, 42, 47, 8, 22, 29, 15, 24, 12
1460865099, 106, 52, 37, 39, 37, 31, 24, 29, 42, 47, 8, 22, 29, 15, 24, 12
1460865099, 61, 52, 37, 39, 37, 31, 24, 30, 42, 46, 9, 22, 29, 14, 24, 12
1460865099, 17, 51, 37, 39, 37, 31, 23, 28, 39, 43, 8, 22, 29, 14, 24, 12
1460865099, 11, 50, 37, 39, 37, 31, 23, 27, 38, 42, 8, 22, 29, 14, 24, 12
1460865099, 7, 50, 37, 39, 37, 31, 23, 26, 38, 42, 8, 22, 29, 14, 24, 12
1460865099, 4, 50, 37, 39, 37, 32, 23, 26, 37, 41, 8, 22, 30, 14, 24, 12
1460865099, 2, 50, 37, 39, 37, 32, 23, 26, 37, 41, 9, 22, 30, 14, 24, 12
1460865099, 5, 50, 37, 39, 37, 32, 23, 26, 37, 41, 9, 22, 30, 14, 24, 12
1460865099, 5, 50, 37, 39, 37, 32, 23, 26, 37, 41, 9, 22, 30, 14, 24, 12
1460865100, 5, 50, 37, 39, 37, 32, 23, 26, 37, 41, 9, 22, 30, 14, 24, 12
1460865100, 5, 50, 37, 39, 37, 32, 23, 26, 37, 41, 9, 22, 30, 14, 24, 12
1460865100, 11, 50, 37, 39, 37, 32, 23, 26, 37, 41, 9, 22, 30, 14, 24, 12
1460865100, 30, 50, 37, 39, 37, 32, 23, 26, 37, 41, 9, 22, 30, 14, 24, 12
1460865100, 274, 52, 37, 39, 37, 32, 25, 29, 39, 44, 9, 22, 30, 14, 24, 12
