1460864979, 5, 53, 39, 40, 37, 31, 23, 28, 39, 45, 10, 24, 32, 14, 24, 12
1460864979, 5, 54, 39, 40, 37, 31, 23, 28, 39, 45, 10, 24, 32, 14, 24, 12
1460864979, 5, 54, 39, 40, 37, 31, 23, 28, 39, 45, 10, 24, 32, 14, 24, 12
1460864979, 4, 54, 39, 40, 37, 31, 23, 28, 38, 44, 10, 23, 32, 14, 24, 12
1460864979, 3, 54, 39, 40, 37, 31, 23, 28, 38, 44, 10, 23, 32, 14, 24, 12
1460864980, 1, 54, 39, 40, 37, 31, 23, 28, 38, 44, 10, 23, 32, 14, 24, 12
1460864980, 3, 54, 39, 40, 37, 31, 23, 28, 38, 44, 10, 23, 32, 14, 24, 12
1460864980, 8, 54, 39, 40, 37, 31, 23, 28, 38, 44, 10, 23, 32, 13, 24, 12
1460864980, 9, 54, 39, 40, 37, 31, 23, 29, 38, 44, 10, 23, 32, 13, 24, 12
1460864980, 9, 54, 39, 40, 37, 31, 23, 29, 38, 44, 10, 23, 32, 13, 24, 12
1460864980, 5, 54, 39, 40, 37, 31, 23, 29, 38, 44, 11, 23, 32, 13, 24, 12
1460864980, 3, 54, 39, 40, 37, 31, 23, 29, 38, 44, 11, 23, 31, 13, 24, 12
1460864980, 12, 54, 39, 40, 37, 31, 24, 29, 38, 44, 10, 23, 31, 13, 24, 12
1460864980, 12, 54, 39, 40, 37, 31, 24, 29, 38, 44, 10, 22, 31, 13, 24, 12
1460864980, 11, 54, 39, 40, 37, 31, 24, 29, 38, 44, 10, 22, 31, 13, 24, 12
1460864980, 9, 54, 39, 40, 37, 31, 24, 30, 38, 44, 10, 22, 31, 13, 24, 12
1460864980, 8, 54, 39, 40, 37, 31, 24, 30, 38, 45, 10, 22, 31, 13, 24, 12
1460864980, 10, 54, 39, 40, 37, 31, 24, 29, 38, 45, 10, 22, 31, 13, 24, 12
1460864980, 11, 55, 39, 40, 37, 31, 24, 29, 39, 45, 9, 22, 31, 13, 24, 12
1460864980, 6, 55, 39, 40, 37, 31, 24, 29, 39, 45, 9, 22, 31, 13, 24, 12
1460864980, 3, 55, 39, 40, 37, 31, 24, 29, 39, 45, 9, 23, 31, 14, 24, 12
1460864980, 2, 55, 39, 40, 37, 31, 24, 28, 40, 45, 9, 23, 31, 15, 25, 12
1460864980, 10, 56, 39, 41, 37, 31, 24, 28, 41, 46, 9, 23, 31, 16, 25, 12
1460864980, 156, 56, 40, 42, 37, 31, 23, 23, 42, 47, 8, 25, 32, 20, 28, 12
1460864981, 558, 54, 43, 44, 37, 31, 21, 17, 38, 41, 9, 31, 37, 25, 31, 12
1460864981, 282, 53, 92, 97, 36, 33, 67, 71, 41, 43, 27, 102, 102, 107, 104, 14
1460864981, 62, 53, 97, 102, 37, 34, 77, 82, 36, 43, 33, 107, 111, 112, 112, 15
1460864981, 48, 53, 98, 103, 37, 35, 79, 83, 36, 43, 36, 109, 113, 112, 112, 15
1460864981, 20, 53, 100, 104, 38, 35, 80, 83, 34, 42, 39, 109, 114, 112, 112, 15
1460864981, 14, 53, 101, 104, 38, 36, 81, 83, 33, 41, 40, 109, 115, 112, 112, 15
1460864981, 11, 52, 101, 105, 39, 36, 81, 83, 33, 42, 41, 109, 115, 112, 113, 15
1460864981, 5, 52, 101, 105, 39, 36, 81, 83, 34, 42, 41, 110, 116, 112, 113, 15
1460864981, 1, 52, 102, 105, 39, 36, 81, 83, 34, 42, 41, 110, 116, 112, 114, 15
